.\files\Apple___Apple_scab
Number	Total Leaf Area	Percent Leaf Damage	Image name
 722 	     4722      	    844.938585     	dcd94f3c-a363-4b22-8dd8-0ae62ddc6f07___JR_HL 4192.JPG
 723 	     2090      	    1758.421053    	dcdc22d9-37df-421c-b349-d412ded169ba___JR_HL 4025.JPG
 724 	     2287      	    1375.951028    	dce94357-3e18-475f-b637-94c6a54b7f61___JR_HL 9777.JPG
 725 	     1353      	    1867.405765    	dd98aaca-b658-457c-9a5e-ac44d434092c___JR_HL 9817.JPG
 726 	     3803      	    655.745464     	dda5f71c-7578-40a6-a492-dd64e6a812b7___JR_HL 4035.JPG
 727 	     1795      	    1370.362117    	ddf48541-2606-4096-96a0-75bde5f60e2e___JR_HL 9590.JPG
 728 	     3569      	    938.946484     	de0510ce-5cd9-4d7e-bb47-8243fe056e3f___JR_HL 4096.JPG
 729 	     1896      	    1584.915612    	de0655ff-6232-485c-9986-c636c679685e___JR_HL 4196.JPG
 730 	     1511      	    2177.961615    	de0c82bd-2a79-47e0-8b46-e6ea9afe129c___JR_HL 9691.JPG
 731 	     2466      	    1203.122466    	de0e3d2a-9be2-4f7d-98d1-9218ca397c33___JR_HL 4263.JPG
 732 	     2593      	    1429.309680    	de109fda-8cf0-40d2-83ba-2dbc884fcb7d___JR_HL 4002.JPG
 733 	     3185      	    1038.587127    	de350ce9-21b8-4b1f-a5ff-767eac8ba8f2___JR_HL 4136.JPG
 734 	     1979      	    1207.882769    	de556ebb-05fb-448c-b83d-7b159bb3c5ae___JR_HL 9740.JPG
 735 	     1942      	    1352.883625    	dea36f42-614d-4f0e-a3c5-d1450a34f88d___JR_HL 4318.JPG
 736 	     1311      	    1664.378337    	ded8ae3a-2f72-4ee5-a7d2-c682bfd59d6b___JR_HL 9875 copy.JPG
 737 	     6044      	    667.769689     	def8b180-dbf5-43aa-bd15-b762ff48ae09___JR_HL 4201.JPG
 738 	     3581      	    887.880480     	defa124c-873c-4a35-92d1-28a2dc137957___JR_HL 9532.JPG
 739 	     1664      	    1691.406250    	df171611-2cad-4afb-bfe6-74497903addb___JR_HL 9856.JPG
 740 	     1769      	    1485.189373    	df2935bd-3e9b-4da1-8bba-5a449503f773___JR_HL 9508.JPG
 741 	     6822      	    566.871885     	df95bcf4-3948-4770-bd4f-0d05a23264ed___JR_HL 4253.JPG
 742 	     1467      	    1386.843899    	e018791f-7887-4420-a1e3-174e43ed9085___JR_HL 9716.JPG
 743 	     2092      	    1543.833652    	e0780f68-e0f5-47b8-9d9d-52ec42847103___JR_HL 9599.JPG
 744 	     1245      	    2106.345382    	e0f4ea8e-63d9-4440-8330-82ac0e34f881___JR_HL 9799.JPG
 745 	     2072      	    1513.513514    	e1143f8b-b94a-4e87-8d2f-235bc9e82eed___JR_HL 9821.JPG
 746 	     4388      	    871.376481     	e17d011f-33b9-42bf-ae5d-8cff49ff2cdc___JR_HL 4207.JPG
 747 	     1514      	    1523.579921    	e1f1a0eb-b3df-4b1a-9af6-01c2472a4d0c___JR_HL 9472.JPG
 748 	     1817      	    1193.725922    	e22e74d7-7cc6-4e83-a494-cf022c809544___JR_HL 9887.JPG
 749 	     1508      	    1666.312997    	e30c20ef-d5c2-483a-b3a1-1aa82397520e___JR_HL 9523.JPG
 750 	     3538      	    895.392877     	e37c34a3-b8d4-4fbd-b7a7-f0b14e4bb090___JR_HL 4294.JPG
 751 	     6317      	    613.835681     	e39b1acb-977d-4757-95c2-ed6efc5b099b___JR_HL 3926.JPG
 752 	     1551      	    1499.742102    	e3a54ee7-bc88-4f86-80e6-1066325ebea0___JR_HL 9596.JPG
 753 	     1892      	    1800.739958    	e3d7e13a-d565-4d9e-8a81-ff09e1f619ad___JR_HL 9863.JPG
 754 	     1389      	    1992.296616    	e46636be-33bd-465b-9301-5d671facb0ba___JR_HL 9692.JPG
 755 	     1720      	    1555.232558    	e488b116-6b54-43e7-8b4e-232eb434941b___JR_HL 9425.JPG
 756 	     1673      	    1885.295876    	e4a4adf6-5ad5-420f-bab7-64812af0ac2d___JR_HL 3977.JPG
 757 	     2909      	    906.187693     	e4c7c7dc-cf01-41cc-86e6-d68552194785___JR_HL 4293.JPG
 758 	     1378      	    1790.130624    	e4d55b79-aba3-4d8b-97ac-a2122132a2aa___JR_HL 9597.JPG
 759 	     1268      	    1935.804416    	e4f9ab10-b650-42bb-abcb-e5577ffcc1fe___JR_HL 9629.JPG
 760 	     1362      	    2123.274596    	e4fbf393-baea-4a95-9c4f-94606bffc2f9___JR_HL 9435.JPG
 761 	     2416      	    1572.557947    	e5229d51-784e-4300-ad41-98f4b49c7d64___JR_HL 9857.JPG
 762 	     1933      	    1701.034661    	e58b547e-5bad-4ee3-aadb-d8a7e06d3a41___JR_HL 9569.JPG
 763 	     3221      	    845.638001     	e657ea73-d5b8-43f4-96ee-d037506d92ca___JR_HL 9871.JPG
 764 	     1433      	    1782.484299    	e681961f-9b24-4191-b3e3-2e9a5b48f3b5___JR_HL 9630.JPG
 765 	     1649      	    1649.423893    	e68b0372-4f11-4706-8473-9e99aec160ce___JR_HL 9434.JPG
 766 	     1568      	    1550.637755    	e6b262b1-e3ab-483e-93fa-6da710d6606a___JR_HL 9488.JPG
 767 	     1786      	    1751.343785    	e6b37a71-e89d-40e7-8675-21246271756a___JR_HL 9450.JPG
 768 	     3374      	    1080.853586    	e784cda7-7006-44e5-9578-43b6b26fa4b6___JR_HL 4043.JPG
 769 	     7037      	    508.554782     	e7a46a0f-64f9-47a5-aecd-655cca1d4559___JR_HL 3923.JPG
 770 	     1834      	    1562.431843    	e7fe293a-478c-4a78-ab84-ffb06057dc2d___JR_HL 9607.JPG
 771 	     2225      	    1353.797753    	e8603072-d743-4b79-a882-3699649ffff4___JR_HL 9753.JPG
 772 	     2942      	    1357.171992    	e8982035-5247-4ff7-838f-24a9455894af___JR_HL 4242.JPG
 773 	     1529      	    1733.028123    	e8a50fe1-fe8c-41cf-976f-6c59b6413a26___JR_HL 9553.JPG
 774 	     2616      	    1129.128440    	e9608c30-5177-4a98-82b9-9acd685c6673___JR_HL 9768.JPG
 775 	     2227      	    1023.394701    	e97b5080-6218-4090-a227-dbabab0923da___JR_HL 9598.JPG
 776 	     1927      	    1329.008822    	ea04086e-125c-4836-b890-06d4c9afe236___JR_HL 9517.JPG
 777 	     2225      	    1324.089888    	ea1daecd-c98f-4c73-8c21-6b9aaf757b67___JR_HL 9846.JPG
 778 	     5514      	    686.253174     	ea21a07c-746b-4c40-b9dd-bed17b367f3c___JR_HL 4082.JPG
 779 	     1256      	    2140.286624    	ea6eb22e-337b-4f6e-b18f-6e5633e97571___JR_HL 9741.JPG
 780 	     1949      	    1478.758338    	ea747458-cad6-409a-8de1-8fc2d5d83c25___JR_HL 9793.JPG
 781 	     1960      	    1906.275510    	ea80c972-f1d3-43d5-86e1-8782988c6d02___JR_HL 9695.JPG
 782 	     1598      	    1563.454318    	ead906bb-4bf6-4adf-b9c9-05248df3e776___JR_HL 9671.JPG
 783 	     1389      	    2010.871130    	eaf17e05-c2b7-4017-8553-1b11f0ba3941___JR_HL 4226.JPG
 784 	     2587      	    1366.950135    	eaf3b9b2-6372-4333-b1ff-297485cd3656___JR_HL 9565.JPG
 785 	     1996      	    1262.625251    	eafefde7-3a21-4a76-bd73-1d20d6eee535___JR_HL 9628.JPG
 786 	     2420      	    1600.661157    	eb6f5271-4fbb-4343-91f8-a9f530970909___JR_HL 4066.JPG
 787 	     3390      	    868.082596     	ebedbe48-ede7-49f1-beb0-6df1375f74d7___JR_HL 4117.JPG
 788 	     4414      	    888.060716     	ec107e6d-b18e-458c-9890-113cef2d6b85___JR_HL 4288.JPG
 789 	     1370      	    1622.335766    	ec1514ea-278c-4baf-889c-f2d057328abb___JR_HL 9752.JPG
 790 	     1814      	    1341.014333    	ecbbb8dc-05c9-479d-9014-2278ad4df5fe___JR_HL 9666.JPG
 791 	     1921      	    2074.388339    	ecc0acef-85ea-49bc-9275-79880a6a0f80___JR_HL 9616.JPG
 792 	     2655      	    1165.461394    	ece7b2cf-6c7f-4616-a1d1-eb4061ae9a45___JR_HL 4119.JPG
 793 	     2164      	    1010.304991    	ecf3ae61-8dea-41ee-838d-818507405409___JR_HL 9470.JPG
 794 	     2294      	    1163.905841    	ecf911e8-82ab-437b-b3a9-61ee8429e3ba___JR_HL 9705.JPG
 795 	     1666      	    1546.098439    	ed682229-adac-4051-87d4-2d8fa45c25c8___JR_HL 9514.JPG
 796 	     3421      	    1066.384098    	edb1389d-e754-451b-8e13-f0a7c8772d67___JR_HL 3944.JPG
 797 	     2220      	    1320.225225    	edd1268d-4387-495d-8ff3-4d1d8ef688a1___JR_HL 4265.JPG
 798 	     2146      	    1063.187325    	edff0b53-bdab-4792-84b2-73deec567e67___JR_HL 9889 copy.JPG
 799 	     3238      	    1105.682520    	ee08caf8-fa0d-4a79-bb2e-5399197d01e4___JR_HL 4279.JPG
 800 	     2056      	    1695.622568    	ee42359d-e301-4b46-8256-fba2da76bfd6___JR_HL 9638.JPG
 801 	     3807      	    1056.947728    	ee4413f6-08dd-4aab-80fb-7714028c7a27___JR_HL 4271.JPG
 802 	     1758      	    1658.134243    	ee929bdd-22bd-4a39-be24-11aa93d586fa___JR_HL 9576.JPG
 803 	     1838      	    1555.114255    	eea5ee8e-b2a8-4116-94e4-63e573b1e63b___JR_HL 4264.JPG
 804 	     1292      	    2171.749226    	eece2d00-3ed2-481e-a841-e8092f058039___JR_HL 9622.JPG
 805 	     4285      	    934.725788     	ef018098-16b5-4b7d-828a-d9003376f24a___JR_HL 4108.JPG
 806 	     5310      	    675.725047     	efa7860b-6a2b-400e-8671-9a3226c08a37___JR_HL 4140.JPG
 807 	     2192      	    1555.520073    	f06f4c8f-4555-4614-89e4-40f7c3818b09___JR_HL 9586.JPG
 808 	     3576      	    1080.760626    	f0fff559-2c33-4f20-8a41-e8d612e9f24f___JR_HL 4286.JPG
 809 	     2450      	    1276.693878    	f21585ad-cdf1-49ac-8290-19d93653370d___JR_HL 9670.JPG
 810 	     1913      	    1583.115525    	f2808c4d-e64c-4bbf-a1be-86f97247f2e7___JR_HL 9564.JPG
 811 	     1889      	    1604.182107    	f2a6aa00-cab4-4267-8fdb-30d1753aa487___JR_HL 9818.JPG
 812 	     2570      	    1226.381323    	f2e78f22-ff43-42b5-bed0-fcdc0918b0d6___JR_HL 9542.JPG
 813 	     3173      	    997.069020     	f2eb82ad-5bb7-4483-bb84-49f9552ff763___JR_HL 4299.JPG
 814 	     1833      	    1403.546099    	f3002d42-9188-49f9-85f9-4850d3a91ead___JR_HL 9475.JPG
 815 	      887      	    2983.201804    	f35ef797-ee9f-4e5a-baa9-72dcff15e08d___JR_HL 3945.JPG
 816 	     1555      	    2081.736334    	f39a9ed7-1aaf-45b6-9b4d-6a150e34cf96___JR_HL 4323.JPG
 817 	     1659      	    1494.996986    	f3f492a9-d395-4f04-8f24-9c3cb22cca47___JR_HL 9428.JPG
 818 	     2112      	    1151.988636    	f45ad4e1-76b2-4e15-9d64-b263fb5064fb___JR_HL 9462.JPG
 819 	     2665      	    1052.007505    	f472016a-8508-4874-b733-c7db88a13a80___JR_HL 9825.JPG
 820 	     2540      	    1076.811024    	f4df5651-d34a-44d4-a875-cea0bcdd6883___JR_HL 9581.JPG
 821 	     2204      	    995.145191     	f5284eab-9540-4512-b363-1cb8a96123c2___JR_HL 9594.JPG
 822 	     2945      	    1147.640068    	f56f164c-2350-4663-a6bf-92188361eeba___JR_HL 9555.JPG
 823 	     1901      	    1427.038401    	f61927c0-f4de-43c6-80a6-cad5b9cc4688___JR_HL 4164.JPG
 824 	     4902      	    765.605875     	f6cb26cb-c5b2-4373-ab61-a93a32051ead___JR_HL 4300.JPG
 825 	     1313      	    2108.073115    	f7ba57f4-27d2-4aea-bffc-60175812e5b9___JR_HL 9832.JPG
 826 	     2161      	    1351.041185    	f8248322-e943-4e42-bf48-2b271a99ecad___JR_HL 9423.JPG
 827 	     5175      	    694.879227     	f839564b-c510-4e67-b9c7-c5dd65b920e8___JR_HL 4158.JPG
 828 	     1648      	    1473.483010    	f9236ca5-ea7c-4a87-bac0-396883f95ba6___JR_HL 9838.JPG
 829 	     1270      	    1604.724409    	f942f9e6-c4b4-4928-90f3-171cc6ccd9cb___JR_HL 9772.JPG
 830 	     2233      	    1449.081953    	f94456da-a0d9-4dfc-80ed-0b2d597c5479___JR_HL 3997.JPG
 831 	     2075      	    1661.253012    	f9905e57-5799-4122-9626-d2e575e60389___JR_HL 9743.JPG
 832 	     3758      	    991.005854     	f9b20931-a503-421f-a8d2-59fa99d0b41a___JR_HL 4221.JPG
 833 	     2902      	    1033.942109    	f9b8d4e1-ad95-4bb2-b494-22c3004dda8f___JR_HL 9561.JPG
 834 	     2553      	    1342.538190    	f9bbc17b-817f-46e6-91eb-e872e3cf04da___JR_HL 4168.JPG
 835 	     1484      	    1964.892183    	f9ece352-c99c-4d2f-a53f-9a7f88867d03___JR_HL 9874 copy.JPG
 836 	     3083      	    1398.475511    	fa9e9f01-2dfd-4c5f-877b-a06328742005___JR_HL 4273.JPG
 837 	     1681      	    1924.925640    	fb345059-8287-4955-a49c-e0bcd2ce8a92___JR_HL 4172.JPG
 838 	     1524      	    1943.897638    	fb875b22-ebb7-4100-ac70-ed127e9f1033___JR_HL 9623.JPG
 839 	     2312      	    1313.148789    	fbc4b288-cdef-4634-b619-155a9bb64dec___JR_HL 9675.JPG
 840 	     2215      	    1196.027088    	fbe2d91f-dce3-4e45-8d56-c0179460478a___JR_HL 9785.JPG
 841 	     2467      	    1344.669639    	fc3797d0-32dc-4871-ab1f-d6def737a0a5___JR_HL 4199.JPG
 842 	     2316      	    1330.915371    	fc52c53b-c73d-4b4e-a35c-0cbbc2e644f3___JR_HL 9453.JPG
 843 	     1316      	    2183.738602    	fc9a5244-238a-4e19-9e07-80819941f414___JR_HL 4006.JPG
 844 	     2948      	    1322.421981    	fcaab4fb-6317-4cae-b798-238ef0e32c1a___JR_HL 4217.JPG
 845 	     8009      	    579.086028     	fcbfc642-292b-4929-aa92-79457994c64f___JR_HL 4030.JPG
 846 	     5305      	    734.194156     	fcdf9151-87bd-49bb-9069-06ebe74fb109___JR_HL 4051.JPG
 847 	     1736      	    1614.516129    	fd42f40b-d7f2-467f-a00f-9800d63e0946___JR_HL 9718.JPG
 848 	     1583      	    2160.644346    	fd56f291-68f0-4cb6-93ed-3ba1295ebbe5___JR_HL 9699.JPG
 849 	     2646      	    1370.068027    	fe061ef6-f54a-4edd-8ac2-03a2397c6df8___JR_HL 4160.JPG
 850 	     2893      	    1214.379537    	fe976376-e7b0-4052-831d-86e7c7a85c03___JR_HL 4141.JPG
 851 	     1533      	    1633.789954    	feee45d9-e66f-499f-8ca9-e76881aa10ab___JR_HL 9756.JPG
 852 	     3230      	    1120.897833    	ff11a187-14dc-4743-9930-1e1cf276273b___JR_HL 4101.JPG
 853 	     1939      	    1430.273337    	ffba4782-60e5-4757-9b77-32b08b670e0f___JR_HL 9601.JPG
.\files\Cherry_(including_sour)___Powdery_mildew
Number	Total Leaf Area	Percent Leaf Damage	Image name
  0  	      148      	   20027.027027    	00705aa7-5ea2-4419-9440-8ba65e108eb9___FREC_Pwd.M 0267.JPG
  1  	     1391      	    1050.107836    	00b7df55-c789-43d6-a02e-a579ac9d07e6___FREC_Pwd.M 4748.JPG
  2  	     15925     	    126.675039     	00d12ac0-a293-47e0-a4c6-a80f37204c39___FREC_Pwd.M 4812.JPG
  3  	     2122      	    1383.270500    	00e0a4ab-ecbd-4560-a71c-b19d86bb087c___FREC_Pwd.M 4917.JPG
  4  	      532      	    5544.548872    	00f8611c-0f2c-4f24-8241-d1748c8bb48f___FREC_Pwd.M 0479.JPG
  5  	     1096      	    2602.463504    	012b55cf-de7a-483a-9118-0fd8ff012185___FREC_Pwd.M 0423.JPG
  6  	     2438      	    1282.321575    	02a749ab-890a-4165-9f17-c1e30a56ef41___FREC_Pwd.M 4868.JPG
  7  	      669      	    4708.221226    	02d6722b-1f47-4f11-b831-be4bba26b158___FREC_Pwd.M 4593.JPG
  8  	     2877      	    951.755301     	02d6c81a-c5dc-4b29-848a-7a0b8c42e5ed___FREC_Pwd.M 4699.JPG
  9  	     1478      	    2228.281461    	02ecd449-7b27-44d7-b59e-7e31813f0c18___FREC_Pwd.M 0450.JPG
 10  	     1963      	    1736.220071    	03132cd9-1649-4de0-aa41-de6eb60d4878___FREC_Pwd.M 0372.JPG
 11  	      879      	    3933.219568    	0325a93a-4fa1-4eae-a6a9-fc6baa82ca7f___FREC_Pwd.M 0434.JPG
 12  	     1030      	    2624.757282    	03c5abe8-66c5-44d7-af97-3f55b3917610___FREC_Pwd.M 0252.JPG
 13  	     2073      	    932.175591     	041d97fc-da3d-4420-8f6f-2be0e7070f28___FREC_Pwd.M 0392.JPG
 14  	     5680      	    483.274648     	042944e9-9d32-4655-9c99-3908c8d30e72___FREC_Pwd.M 5152.JPG
 15  	     1344      	    1981.994048    	042ef107-ff5c-4b88-8597-70fc7e82f178___FREC_Pwd.M 4624.JPG
 16  	      825      	    3352.848485    	04520e47-2269-475d-8e87-f87eb3bdc315___FREC_Pwd.M 0354.JPG
 17  	     1161      	    2926.012059    	04a35542-f567-4ad4-a97f-f472d21d30dd___FREC_Pwd.M 4471.JPG
 18  	      633      	    2525.276461    	04cf30c9-dce7-4c98-8f2c-0464d8751ccb___FREC_Pwd.M 5000.JPG
 19  	      353      	    2508.781870    	04e83ad6-5456-4b00-a293-5537b708950c___FREC_Pwd.M 4928.JPG
 20  	     1244      	    2127.331190    	04fa8868-8ba4-465a-85ce-9f9b114f97b5___FREC_Pwd.M 4568.JPG
 21  	     2108      	    1292.409867    	053340db-a887-46bf-99d3-367b8175efd3___FREC_Pwd.M 4938.JPG
 22  	      905      	    2792.154696    	0543e14a-64f1-495c-a33c-a9e2463a2a50___FREC_Pwd.M 4632.JPG
 23  	     1123      	    2920.658949    	05a5fedb-ff42-438a-aa3a-ff41ae4d903a___FREC_Pwd.M 4603.JPG
 24  	      775      	    3213.419355    	062e83b3-baee-4d36-9b62-6d2a19938027___FREC_Pwd.M 0314.JPG
 25  	      254      	    6447.244094    	063a1f13-313b-4ed5-bf9f-cc8b6ceff957___FREC_Pwd.M 4758.JPG
 26  	     2165      	    1255.612009    	06a6c36c-95b7-40b2-9ad5-0f23e8ef7f37___FREC_Pwd.M 4756.JPG
 27  	      284      	    9865.492958    	06e75876-ed4e-40e9-8e82-0b6b4a00eafb___FREC_Pwd.M 0279.JPG
 28  	      293      	   11457.337884    	0705b5fa-5607-4b8b-87b7-dd453a896a86___FREC_Pwd.M 4842.JPG
 29  	      343      	   10107.580175    	0711a85e-1e8f-47a3-a9ce-841af3f77544___FREC_Pwd.M 0497.JPG
 30  	     15960     	    116.359649     	073a2d5a-9cae-4afc-8d96-2f8a969e4b90___FREC_Pwd.M 5103.JPG
 31  	     4127      	    600.169615     	078c2573-e637-4aad-b806-abb59d784132___FREC_Pwd.M 4784.JPG
 32  	     1161      	    1694.573643    	07a5e560-43ac-4141-89c8-562824bb978c___FREC_Pwd.M 4975.JPG
 33  	     2113      	    1462.281117    	07f63d50-9030-4ae9-91a8-19e1120eb2ab___FREC_Pwd.M 0432.JPG
 34  	     2605      	    1132.706334    	080a25a5-9b62-4fa7-b7fe-44fef2750e0c___FREC_Pwd.M 4673.JPG
 35  	     26738     	    189.946892     	081459be-800b-428c-a45e-3431c10fab63___FREC_Pwd.M 5140.JPG
 36  	      887      	    2943.855693    	085f167e-2fef-46e1-8518-ca4e555b59a3___FREC_Pwd.M 4488.JPG
 37  	      623      	    2688.282504    	0862d549-133d-499f-b847-446e09de2362___FREC_Pwd.M 4631.JPG
 38  	     6569      	    107.824631     	093d5f5b-f724-457e-b354-7f74b07cba64___FREC_Pwd.M 5078.JPG
 39  	     2057      	    1105.639281    	095db5eb-0b4e-4344-b3e9-f3f37a97ac24___FREC_Pwd.M 0421.JPG
 40  	      968      	    3450.206612    	0963eabe-73b2-429d-969a-6e8392f2e424___FREC_Pwd.M 4769.JPG
 41  	     5161      	    479.228832     	096c6145-3976-48f3-8d14-54b16af6975f___FREC_Pwd.M 5153.JPG
 42  	     17629     	    140.257530     	09967a6c-dd12-49ff-8ffd-0124677aa228___FREC_Pwd.M 5122.JPG
 43  	     15666     	    105.151283     	09b6438f-aba3-49b9-a4ae-06e6e24a2dd8___FREC_Pwd.M 5063.JPG
 44  	     3463      	    396.274906     	09c9fc63-9268-4e70-97d5-c1384402fe0a___FREC_Pwd.M 4552.JPG
 45  	     3808      	    824.133403     	0a283423-3a6d-43a4-92e5-267c8153ca45___FREC_Pwd.M 4921.JPG
 46  	     3910      	    828.260870     	0a5aacba-0363-4b71-9beb-30183982d415___FREC_Pwd.M 4919.JPG
 47  	      143      	   24607.692308    	0ab4bd76-19fb-4372-9ac0-9582843c4008___FREC_Pwd.M 0263.JPG
 48  	     1327      	    1787.189148    	0ac12d2d-a98c-4e25-b715-94e7579a98f1___FREC_Pwd.M 4887.JPG
 49  	     3607      	    651.400055     	0af0e545-bc47-414c-9fd8-89f6c6fc15c9___FREC_Pwd.M 4870.JPG
 50  	     22260     	    222.672956     	0b1da03f-3c6e-4977-96b7-6460433168b8___FREC_Pwd.M 5137.JPG
 51  	     1241      	    1992.586624    	0b6b54b6-08ee-4f0c-89d9-b4d184f9decb___FREC_Pwd.M 4981.JPG
 52  	     5454      	    392.372571     	0b6b9fbc-9c62-4be9-bfc2-ff3126de6458___FREC_Pwd.M 0459.JPG
 53  	      793      	    4102.143758    	0be76485-a2bd-4f71-9735-ccec7d440de9___FREC_Pwd.M 0295.JPG
 54  	     12300     	    113.341463     	0c22dfef-7413-4f46-b949-903d238678a3___FREC_Pwd.M 5094.JPG
 55  	     18342     	    119.747029     	0c477c6e-29a6-44a1-8c99-6f19f864f73e___FREC_Pwd.M 5112.JPG
 56  	     3122      	    815.695067     	0ceb54ca-c9c1-48fb-9b8c-eb8afaefc378___FREC_Pwd.M 4698.JPG
 57  	     1717      	    1799.242865    	0d20bb6d-798a-4c82-8aea-8d64bd1a086b___FREC_Pwd.M 4761.JPG
 58  	     1269      	    2308.037825    	0df55dba-60e0-44e6-b64a-1f4d9a1377fd___FREC_Pwd.M 0527.JPG
 59  	     1182      	    1578.003384    	0e1bd946-37ee-40bb-adf0-105d7b55a627___FREC_Pwd.M 0509.JPG
 60  	     1023      	    2390.420332    	0e379908-305b-45c0-80c2-279bb33f1cbb___FREC_Pwd.M 4979.JPG
 61  	     2597      	    1299.268387    	0e95f40f-89aa-40b2-86a6-8e82b7d05bfc___FREC_Pwd.M 0297.JPG
 62  	     1079      	    2533.086191    	0fe7c76c-cc34-4b75-b254-45c62cbab52a___FREC_Pwd.M 4783.JPG
 63  	     4363      	    796.447399     	10327e24-a50e-4a26-a9e6-5e0377aec73b___FREC_Pwd.M 0298.JPG
 64  	     2522      	    1008.564631    	105aa4f9-1ff7-43a4-b350-d1f7916cdc6f___FREC_Pwd.M 4963.JPG
 65  	     1535      	    2426.384365    	10729db2-3c76-406c-921a-90efaac37016___FREC_Pwd.M 0293.JPG
 66  	     1378      	    2047.024673    	10defdf7-7522-4d15-b65a-b6477e950b04___FREC_Pwd.M 4971.JPG
 67  	     1836      	    1070.915033    	11134918-12d8-465d-a7a3-20f0b3966979___FREC_Pwd.M 4957.JPG
 68  	     4227      	    759.711379     	112567fd-5046-4328-80f1-f33e01f76cbf___FREC_Pwd.M 5038.JPG
 69  	     1250      	    538.800000     	11257939-ac71-4448-a9b1-939c2200a3a5___FREC_Pwd.M 4682.JPG
 70  	      595      	    5591.596639    	11486ca3-39fe-4ff3-8474-de8d579ededf___FREC_Pwd.M 0359.JPG
 71  	     2267      	    1001.676224    	118a7aef-6492-4375-b41d-d62680433797___FREC_Pwd.M 4863.JPG
 72  	      464      	    5819.396552    	118ecd9c-5536-467e-bfe5-c11289a73b07___FREC_Pwd.M 4556.JPG
 73  	     3299      	    938.526826     	118fc556-d623-4ac9-95e3-e42052930df4___FREC_Pwd.M 5040.JPG
 74  	     3187      	    621.179793     	119ee0ba-5aec-455d-9ce7-cfc7dae1b39d___FREC_Pwd.M 4542.JPG
 75  	     3697      	    600.730322     	11afdbd5-eecf-4f56-a1a7-a63ce9aa3a3a___FREC_Pwd.M 5032.JPG
 76  	     1980      	    1577.070707    	11c4276a-f3a7-4a30-ab68-a3ec4d05cab5___FREC_Pwd.M 0369.JPG
 77  	      121      	   15459.504132    	11d570e7-a7d3-4f03-bb46-6b83b97faf43___FREC_Pwd.M 4496.JPG
 78  	     1750      	    2004.857143    	12c0e3a2-5b29-4254-afaa-14a5331d04b0___FREC_Pwd.M 0550.JPG
 79  	     19564     	    112.681456     	13bd9e38-0cc4-4da1-83f5-43fced305bdf___FREC_Pwd.M 5075.JPG
 80  	     1029      	    1407.385811    	13c13e29-d8eb-4013-9cda-674e92b8d4b4___FREC_Pwd.M 5006.JPG
 81  	     1428      	    2231.512605    	13cd1180-f191-4603-9c1a-02ebec65f2c1___FREC_Pwd.M 4561.JPG
 82  	     1251      	    2224.460432    	13dd1b68-a54b-465f-aee5-5d1a30109786___FREC_Pwd.M 0244.JPG
 83  	      317      	    7997.476341    	13de61b0-1cf6-4fc1-98fa-ee1ad6a81455___FREC_Pwd.M 4781.JPG
 84  	     1106      	    1503.435805    	13e496f2-bbec-4238-b143-a5a607d1e86d___FREC_Pwd.M 4726.JPG
 85  	     20878     	    107.098381     	1428d87f-71ad-4dca-85b2-fa91aecaaa1d___FREC_Pwd.M 5082.JPG
 86  	     2759      	    775.897064     	14990ce5-7f83-4a3e-b9ae-23d4db64213e___FREC_Pwd.M 4530.JPG
 87  	     1158      	    2821.416235    	149ff7bd-8f36-4991-9c7b-e07e56e702ce___FREC_Pwd.M 4934.JPG
 88  	     29864     	    155.625502     	14a8011a-830d-4c51-a502-52e6873b0d7e___FREC_Pwd.M 4723.JPG
 89  	     7044      	    113.444066     	15042e84-a171-479d-adb4-18c579b6a211___FREC_Pwd.M 5095.JPG
 90  	      808      	    3819.925743    	15679d43-c95a-4ca4-9189-e08d6b5afbfa___FREC_Pwd.M 0309.JPG
 91  	     1471      	    603.942896     	165aba95-4e37-4a37-90dd-493b2a5ca418___FREC_Pwd.M 4846.JPG
 92  	     1898      	    1550.316122    	167d6c02-d49c-4571-b9b8-6d77be09dfb4___FREC_Pwd.M 0256.JPG
 93  	      419      	    5770.883055    	16842219-4e88-460a-bdf0-36bea112a8b6___FREC_Pwd.M 0343.JPG
 94  	      565      	    4565.132743    	16ad247c-119d-421b-82ed-cca95da6b5e1___FREC_Pwd.M 4494.JPG
 95  	      750      	    4612.533333    	17079025-3a59-46d4-83f2-ccff1c099bee___FREC_Pwd.M 0513.JPG
 96  	      884      	    4021.040724    	17512756-a606-4ea5-9443-aae374a46e86___FREC_Pwd.M 0504.JPG
 97  	      584      	    6002.226027    	176d6faf-285c-4bf0-a643-cdfa9b4c741d___FREC_Pwd.M 0348.JPG
 98  	     4212      	    731.695157     	177ebecc-dcdc-4d9f-8949-cb47b4473730___FREC_Pwd.M 4709.JPG
 99  	     1078      	    3101.855288    	17a1b5f6-cd54-4c25-b9b5-23e098ac16d0___FREC_Pwd.M 0542.JPG
 100 	     1015      	    2056.157635    	1816815c-24b3-4da2-bc43-61f8a9a93e2d___FREC_Pwd.M 4937.JPG
 101 	     1392      	    631.681034     	182a4f7e-026f-4f73-a3a6-3345b9f82840___FREC_Pwd.M 4691.JPG
 102 	     1692      	    1359.692671    	1877b54d-3240-4f43-a441-fb3a50514b5b___FREC_Pwd.M 4876.JPG
 103 	      295      	    2955.932203    	1935522e-77d1-4fc2-a84f-5f32835cf0d0___FREC_Pwd.M 4792.JPG
